"CID","SMILES"
1072485,"CCN(CC)C(=O)COC1=CC2=C(C=C1)C(=CC(=O)O2)C3=CC=C(C=C3)OC"
3138930,"CCNC(=O)CC1C(=O)N(C(=NC2=CC=CC=C2OC)S1)CC=C"
4725755,"CCCN1C(=NN=N1)NCC2=CC(=CC=C2)OC"
2936991,"CCOC1=CC=C(C=C1)C2C(CCC(=O)N2)[N+](=O)[O-]"
3142186,"COC1=CC=CC(=C1)C(=O)NC2=CC(=C(C=C2)NC(=O)C3=CC4=CC=CC=C4O3)OC"
6498691,"CN1C2=CC=CC=C2C=C1CNC(=O)C3=CC(=C(C(=C3)OC)OC)OC"
1085725,"CCOC1=CC=C(C=C1)NC(=O)C2=CC3=C(C=C2)N(CC3)S(=O)(=O)C"
3158104,"COC1=CC(=CC(=C1OC)OC)NC(=O)C2CC(=NO2)C3=CC=C(C=C3)Cl"
5299708,"CC(C1=CC=CC=C1)NC(=O)C2CCCN2S(=O)(=O)C3=C(C=CC(=C3)OC)OC"
23724356,"CC(CN1CCCC1)OC(=O)CC2=CC=C(C=C2)Cl.Cl"
242973,"C1=CC=C2C(=C1)NC(=N2)CCCC3=NC4=CC=CC=C4N3"
1167230,"COC1=CC(=C(C=C1)OC)NC2=NC=NC3=C2C=C(C=C3)Br"
715734,"CCOC1=CC=C(C=C1)NC2=CC(=NC3=C2C=CC=C3C)C"
3110715,"C1=CSC(=C1)C(=O)NCCNC2=CC=C(C=C2)[N+](=O)[O-]"
774010,"COC1=CC=C(C=C1)NC(=O)C2=CC=C(O2)[N+](=O)[O-]"
765630,"CC(C)CC1=NC2=CC=CC=C2C(=C1)C(=O)NC3=CC=CC=C3"
2850361,"COC1=C(C=C(C=C1)C(=O)CN2C3=CC=CC=C3N=C2NCCCO)OC.Br"
23724366,"COC1=CC=C(C=C1)OCC2CCNCC2.Cl"
6459465,"CC(C)N1CC(CC1=O)C(=O)NC2=CC=CC=C2C(=O)NC"
807892,"CCOC(=O)N1CCN(CC1)C(=O)C=CC2=CC=C(C=C2)OC"
893056,"CC1=CC(=C(C(=C1C(=O)C)C)CSC2=CC=CC=N2)C"
23724372,"C1CCC2=C(C1)C3=C(O2)C(=CC=C3)N.Cl"
843035,"CCC(=O)NC1=CC(=C(C=C1)NC(=O)C2=CC3=CC=CC=C3O2)OC"
961408,"CCC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=N2"
712692,"CC1=NC=C(N1CC(=O)NC2=CC=C(C=C2)C(=O)OC)[N+](=O)[O-]"
1090102,"CC1=CC=C(C=C1)CNC2=NC3=CC=CC=C3N2C"
1845941,"C1CN(CCC1C(=O)N)C(=O)CSC2=NC(=CC(=O)N2)O"
3159803,"C1C(=O)NC2=CC=CC=C2N1C(=O)C3=CC=CC=C3Cl"
3165091,"CCC1=CC=C(C=C1)NC(=O)CC2C(=O)N(C(=O)N2CCOC)C3=CC=C(C=C3)OC"
2832607,"CC1=CC(=C(C=C1)N2C(=O)CC(C2=O)N3CCN(CC3)C4=CC=C(C=C4)F)C"
1416571,"CC1=CC=CC=C1CN2C3=C(N=C2NC4CCCC4)N(C(=O)NC3=O)C"
869831,"CCOC1=CC=C(C=C1)NC2=NC(=CS2)C3=CN=CC=C3"
983268,"CN1C2=C(C(=O)N(C1=O)C)N(C(=N2)N3CCN(CC3)CCO)CC4=CC=CC=C4Cl"
4790142,"COC1=C(C=C(C=C1)S(=O)(=O)NCCN2CCOCC2)Br"
2985530,"CC1=CC(=C(C=C1S(=O)(=O)NCCCN2C=CN=C2)C)OC"
2985083,"COC1=C(C=CC(=C1)S(=O)(=O)NCCCN2C=CN=C2)Cl"
1094929,"CCOC1=C(C=C(C=C1)S(=O)(=O)NCC2=CN=CC=C2)C(C)C"
1094925,"CCOC1=C(C(=C(C=C1C)S(=O)(=O)NCC2=CC=CC=N2)C)C"
955312,"CCC(=O)C1=CN(C2=CC=CC=C21)CC(=O)NC3=CC=CC=C3"
687105,"C1COCCN1CCC(=O)NC2=CC=C(C=C2)F"
3090691,"CCOC1=CC=C(C=C1)C2C(=C(NC(=O)N2)C)C(=O)OCC3=CC=CC=C3"
2857606,"CC1=C(C=C(C=C1[N+](=O)[O-])C(=O)NC2=CC3=C(C=C2)N=CC=C3)[N+](=O)[O-]"
2963066,"C1COCCN1CCCNC(=O)CC(C2=CC=CC=C2)C3=C(C=CC(=C3)Br)O"
2850941,"CCOC1=CC=C(C=C1)NC(=O)C(CC2=CC=C(C=C2)Br)CC(=O)O"
556143,"CC1=C(SC(=N1)C)C2=CSC(=N2)NC3=CC=CC=N3"
744756,"CC1(CC(CC(N1)(C)C)NC(=O)C2=CC=C(C=C2)Cl)C"
23724388,"CN1CCN(CC1)C(=O)C2=CC(=C(C(=C2)OC)OC)OC.Cl"
2986043,"CC1=CC2=C(C=C1)NC=C2CCNS(=O)(=O)C3=CC=C(C=C3)NC(=O)C"
2904993,"CC1=CC(=NC(=N1)SC2CC(=O)N(C2=O)C3=CC=C(C=C3)Cl)C"
3090729,"CC1CCCC(C1)OC(=O)C2=C(NC(=O)NC2C3=CC=C(C=C3)OC)C"
23724392,"C1CCN(C1)CCNC(=O)C2=C(C=C(C=C2)Cl)Cl.Cl"
734093,"COCC(=O)NC1=NC(=CS1)C2=CC=C(C=C2)C3=CC=CC=C3"
6472064,"CC1=C(NC(=NC1=O)N2CCN(CC2)C3=CC(=CC=C3)OC)C"
2831770,"C1CC2=C(C3=CC=CC=C3N=C2C1)NC(=O)CCCCCl"
2289699,"CCCOC1=CC=C(C=C1)NC=CC(=O)C2=CC(=C(C=C2)OC)OC"
5726651,"C1=CC=C2C(=C1)C=CC(=N2)C=CC3=CC=CC=C3[N+](=O)[O-]"
668891,"C1=CC(=CN=C1)C(=O)NC2=C(C=CC(=C2)C(F)(F)F)Cl"
1086869,"COC1=CC(=C(C=C1)C(=O)NC2=NN=C(S2)CC3=CC=CC=C3)OC"
3226157,"C1CC(CN(C1)C(=O)C2=C(C=CC=C2F)F)C3=NC(=NO3)C4=CC=C(C=C4)Cl"
837903,"COC1=CC(=C(C=C1C(=O)NC2=CN=CC=C2)OC)OC"
6489064,"C1=CC=C2C(=C1)C(=O)NC(O2)C3=CC(=CC=C3)Cl"
23724402,"C1CCC2C(C1)C(CCN2)(C3=CC=CC=C3)O.C(=O)(C(=O)O)O"
2430400,"CNC(=O)CSC1=NN=C(N1C2=CC=CC=C2)C3=CC=CO3"
822280,"CC1=CC2=NN(N=C2C=C1N)C3=CC=C(C=C3)F"
3231740,"CC1=CN(C(=O)C(=C1)NC(=O)CC(C)C)CC2=C(C=CC=C2Cl)F"
3232263,"CC1=CC=C(C=C1)C2=C(N=CO2)C(=O)NC3=NC(=CS3)C"
6488675,"CC1=CN(C(=O)C(=C1)NC(=O)COC)CC2=CC(=CC=C2)C(F)(F)F"
23724407,"CC(CC1=CN(C2=CC=CC=C21)CC3=CC=CC=C3)N.Cl"
3171602,"COC1=CC=CC=C1NC(=O)C2C3CC(C2C(=O)NCC4=CN=CC=C4)C=C3"
1508968,"COC1=CC=C(C=C1)OCC2=CC(=O)NC3=CC=CC=C32"
5299942,"CN1C2=C(N=C1OC3=CC=CC(=C3)O)N(C(=O)N(C2=O)C)C"
23724411,"CC1=CC(=C(C=C1CNCC2=C(C=C(C=C2)OC)OC)C)OC.C(=O)(C(=O)O)O"
2947275,"COC1=CC2=C(C=C1)C(=C(N2)N3CCCC3)[N+](=O)[O-]"
23724415,"CN(C)S(=O)(=O)C1=CC=C(C=C1)S(=O)(=O)NCCN2CCOCC2.Cl"
1115307,"CC1=CC(=CC=C1)NC(=O)CCN2C(=O)C3=C(C2=O)C(=CC=C3)[N+](=O)[O-]"
776881,"C1=CC=C(C=C1)CN2C3=CC=CC=C3N=C2SCCC(=O)O"
3143569,"CNC(=S)N1C(CC(=N1)C2=CC=CS2)C3=CC=C(C=C3)OC"
3129759,"CC(C)C1=CC=C(C=C1)NC2=NC(=NC(=N2)Cl)NCCO"
23724421,"CN1C(=CN=C1NCC2=CC=CC=C2OC)C3=CC=C(C=C3)F.C(=O)(C(=O)O)O"
23724422,"CC[N+]1=CC=C(C=C1)C=CC2=CNC3=CC=CC=C32.[Cl-]"
703304,"C1=CC=C(C=C1)C(=O)OC2=CC3=C(C=C2)C=CC(=O)O3"
779382,"CCC1=CC=CC(=C1NC(=O)C2=CN=CC=C2)C"
4725757,"CCOC1=CC=CC(=C1)CNC2=NN=NN2C"
6489078,"CCC(=O)OC1=C(C=C(C=C1)C2NC(=O)C3=CC=CC=C3O2)OC"
6471175,"CC(C)(C)N1CC(CC1=O)C(=O)NC2=CC=C(C=C2)C#N"
23724438,"CN1C=CN=C1SCC(=O)C2=CC(=CC=C2)OC.Br"
2882022,"CC1(CC2=C(C(NC3=CC=CC=C3N2)C4=CC(=C(C=C4)F)F)C(=O)C1)C"
796220,"COC1=CC(=C(C=C1)NC(=O)CSC2=NN=CN2N)OC"
23724440,"C1=CC=C(C=C1)CNC2=NC(=NC3=CC=CC=C32)NCCO.Cl"
17369208,"CCCOC1=CC=C(C=C1)N2C(=O)CC(C2=O)SCC(C(=O)OCC)N.Cl"
756626,"COC(=O)CN1C2=CC=CC3=C2C(=CC=C3)C1=O"
6324103,"C1=CC=C(C=C1)CNC2=NC3=CC=CC=C3NC2=O"
784938,"C1=CC=C(C=C1)NC(=O)NC2=NN=C(S2)CC3=CC=CC=C3F"
1101334,"CC1=C(C=CC(=C1)OCC(=O)NC2=CC(=CC=C2)OC)Br"
1078049,"COC1=CC=C(C=C1)NC(=O)CSC2=NN=NN2C3=CC=CC=C3F"
674577,"COC1=CC=C(C=C1)CCC(=O)NC2=CC3=C(C=C2)OCO3"
5751334,"CC(=NNC(=O)C1=CN=CC=C1)C2=CC=C(C=C2)Br"
692222,"CC1=CC(=CC(=C1Cl)C)OCC(=O)N(C)CC2=CC=CC=C2"
2244706,"CC1=CC=CC(=C1)C(=O)NNC=CC(=O)C2=CC=CC=C2"
9590902,"C1=CC=C(C=C1)C2=NNC(=S)N2N=CC3=C(C(=C(C=C3Br)Br)O)Br"
17388694,"C1=CC(=CC(=C1)[N+](=O)[O-])C(C(C(=O)[O-])NC(=O)CC2=CC=C(C=C2)[N+](=O)[O-])O.[Na+]"
831811,"COC1=CC=CC=C1N(CC(=O)N2CCCC2)S(=O)(=O)C"
4750197,"COC1=C(C=C(C=C1)C2C3=CC(=C(C=C3CCN2C(=O)C4=CC=CC=C4)OC)OC)OC"
17295952,"CC1=CC=C(S1)CNC2CCCCC2.Cl"
5302246,"COC1=C(C=C(C=C1)C(=O)NC2=CC=C(C=C2)CN3C=CN=C3)OC"
1090966,"CC1=CC(=C(C=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C)C"
833967,"CC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N3CCCC3"
753490,"CCOC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)OC"
831190,"CC1=NC2=C(C=C(C=C2)OC)C(=C1)NC3=CC=C(C=C3)OC"
23724456,"C1CCN(CC1)C2=NC3=CC=CC=C3C(=N2)NCCO.Cl"
779368,"CC1=CC(=C(C=C1)N2C(=NNC2=S)C3=CC=C(C=C3)Cl)C"
1147659,"CC1=C(C=C(C=C1)C(=O)N2CCN(CC2)CC3=CC4=C(C=C3)OCO4)C"
761950,"CCC1=C(N=C2C=C(NN2C1=O)C3=CC=C(C=C3)Cl)C"
24746778,"CC1(C(N2C(S1=O)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.O"
24746786,"C1CC(OC1)CNCC2=CC=CC=C2Cl.Br"
24746787,"C1CC(OC1)CNCC2=CC=CC=C2F.Br"
1091659,"COC1=C(C=C(C=C1)NC(=O)C2=CC=CO2)NC(=O)COC3=CC=CC=C3"
836206,"CC1=C(C=CC=C1Cl)NC(=O)CC2=CC=CS2"
955322,"CCC(=O)C1=CN(C2=CC=CC=C21)CC(=O)NC3=C(C=CC=C3C)C"
674966,"C1CN(CC2=CC=CC=C21)C(=O)CNS(=O)(=O)C3=CC=CC=C3"
2840429,"COC1=CC=CC=C1N2CCN(CC2)C3CC(=O)N(C3=O)C4=CC(=CC=C4)Br"
5767395,"CC1=CC(=C(C=C1)OC)NC(=O)CCN2CCN(CC2)CC=CC3=CC=CC=C3"
684848,"CC1=CC2=C(C=C1)N=C(OC2=O)C3=CC=CC=C3C"
929625,"C1=CC=C2C(=C1)N=C(S2)NC(=O)NC3=C(C=C(C=C3)F)F"
3145440,"CC1=CC(=NN1CC(COC2=CC(=C(C=C2)C(C)C)C)O)C"
713683,"CC(C)C(=O)NC1=C(C=CC(=C1)C2=NC3=C(O2)C=CC=N3)Cl"
1072786,"COC1=CC(=CC(=C1)C(=O)N2CCC(CC2)C(=O)NCCC3=CC=CC=C3)OC"
678642,"CC1=CC=CC=C1OCC2=NC3=CC=CC=C3N2C"
883553,"CC1=C(C=CC=C1Cl)NC(=O)CCN2CCN(CC2)C"
775354,"COC1=CC(=C(C=C1)OC)NC(=O)C2=CC3=C(C=C2)OCO3"
894137,"CN(CC(=O)N1CCCC1)S(=O)(=O)C2=CC=C(C=C2)OC"
893996,"COC1=CC(=C(C=C1)NC(=O)C2CCN(CC2)S(=O)(=O)C)OC"
1154427,"COC1=CC=C(C=C1)N(CC2=CC(=O)NC3=CC=CC=C32)C(=O)CCl"
2913373,"CC1=C(C=C(C=C1)C(=O)NC2=CN=CC=C2)Cl"
3217593,"CCOC1=CC=C(C=C1)N2C(=O)C3C(C2=O)C(NC3C4=C(C=C(C=C4)OC)OC)(CCSC)C(=O)OC"
733820,"CC1=C(C=C(C=C1)C2=CSC(=N2)NC(=O)C3=CC=CO3)C"
1090401,"CC(C)NS(=O)(=O)C1=CC=C(C=C1)CCC(=O)NCC2=CC=CC=N2"
1433977,"CC(C)CC1=NC2=C(C(=N1)NC3=CC=CC=C3C#N)N=NN2CC4=CC=CC=C4"
3157420,"CCOCCN1C2=C(N=C1N3CCCC3)N(C(=O)N(C2=O)C)C"
836058,"COC1=C(C=C(C=C1)C(=O)NC2=C(N=CC=C2)Cl)OC"
2947950,"CC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)NCCCN3C=CN=C3.Cl"
1433718,"CC(C)N(C(C)C)C(=O)CN1C=NC2=C(C1=O)C=NN2C3=CC=C(C=C3)OC"
1448085,"CC1=CC(=NC(=C1C#N)N2CCN(CC2)C3=CC=CC=C3OC)C"
2839872,"C1C(=O)N(C(S1)C2=CC=C(C=C2)[N+](=O)[O-])CC3=CC=CC=C3"
2862634,"CCOC1=CC=C(C=C1)S(=O)(=O)NC2=C(N(N(C2=O)C3=CC=CC=C3)C)C"
1115771,"COC1=C(C=C(C=C1)Br)S(=O)(=O)NCC2=CC=CC=N2"
3230892,"COCCNC(=O)CN1C2CCC1CC(C2)(C3=CN=CC=C3)O"
24746804,"COC1=CC(=C(C=C1)CNCC2=CC=NC=C2)OC.Cl"
1080265,"C1CCN(CC1)C(=O)CN2N=C(N=N2)C3=CC=CC=C3Cl"
1088353,"CC1=CC(=C(C=C1)C(=O)NC2=CC(=C(C=C2)NC(=O)C3=CC4=CC=CC=C4O3)OC)C"
844046,"C1=CC=C(C(=C1)NC(=O)C2=CC=C(O2)[N+](=O)[O-])Cl"
1105927,"CC1=C(C=C(C=C1)C(=O)NCCN2CCOCC2)C"
780288,"COC1=C(C=C(C=C1)Cl)C(=O)NC2=CN=CC=C2"
729943,"CC1=CC(=O)N=C(N1)SCC2=CC=CC=C2"
882758,"COC1=C(C=C(C=C1)C2=NN(C=C2C(=O)N)C3=CC=CC=C3)OC"
1096069,"CC1=CC=C(C=C1)OCC2=CC=C(O2)C(=O)NC3=CC=C(C=C3)NC(=O)C"
6486594,"CN1C(=O)C2=C(C=CS2)N(C1=O)CC3=CC(=CC=C3)Br"
786057,"CC1=C(C=C(C=C1)S(=O)(=O)N2C(=CC(=N2)C)C)C"
893526,"CC1=CC(=C(C=C1)OC)NC(=O)C2CCN(CC2)S(=O)(=O)C"
1090996,"CCOC1=C(C=C(C(=C1)C)S(=O)(=O)NCC2=CC=CC=N2)C"
6458937,"CCOC1=C(C=CC(=C1)S(=O)(=O)NCCCN2C=CN=C2)Cl"
839372,"CC1=CC(=C(C=C1Cl)Cl)S(=O)(=O)NC2=CN=CC=C2"
972722,"CC1=NC(=CC=C1)NC2=NC(=CS2)C3=CC=C(C=C3)F"
745369,"CC1=C(C=C(C=C1)C(=O)NC2CC(NC(C2)(C)C)(C)C)Cl"
954627,"COC1=C(C(=CC=C1)OC)C(=O)NC2=NC(=CS2)C3=CC=CC=C3"
1080574,"CC1=CC(=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)N3CCOCC3)C"
24746810,"C1=CC(=CC=C1C(=O)NCCCN2C=CN=C2)F.Cl"
932464,"CC1=C(C=C(C=C1)C(=O)N2CCN(CC2)C3=CC=CC=N3)Cl"
6486357,"COCCCN1C(=O)C2=C(C=CS2)N(C1=O)CC3=C(C=CC(=C3)C(=O)OC)OC"
24746811,"CC1=CC(=NC(=N1)SCCCNCC2=CC=CC=C2)C.Cl"
742414,"CCOC(=O)C1=C(OC2=C1C=C(C=C2)OC(=O)C)CN3CCOCC3"
3154652,"COC1=C(C=C(C=C1)Cl)C(=O)NC2=C(N=CC=C2)Cl"
3217620,"CCCC1(C2C(C(N1)C3=CC=C(C=C3)O)C(=O)N(C2=O)C4=CC=CC(=C4)C(=O)C)C(=O)OCC"
1149647,"CC1CCN(CC1)CCC(=O)NC2=CC=CC(=C2)C"
1072771,"CCOC(=O)C1=NN(C(=O)C(=C1C)C#N)C2=CC(=C(C=C2)C)C"
1533841,"CC1(CC2=C(C(C3=C(N2C)CC(CC3=O)(C)C)C4=CC(=C(C=C4)O)OC)C(=O)C1)C"
698645,"CC1=CC(=O)N=C(N1)SCC(=O)C2=CC(=C(C=C2)F)C"
3223620,"CCN(CC)CCCNC(=S)N1CCN(CC1)C2=NC(=CS2)C3=CC=C(C=C3)F"
3157432,"C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C(=O)CCC(=O)O"
3223618,"CCOCCCNC(=S)N1CCN(CC1)C2=NC(=CS2)C3=CC=C(C=C3)F"
960468,"C1CCN(C1)C2=CC=CC=C2NC(=O)C3=CC(=CC=C3)F"
774523,"C1CC1C(=O)N2C3=CC=CC=C3SC4=CC=CC=C42"
2792011,"CC1=C(C=C(C=C1)C2=CSC3=C2C(=O)N(C=N3)CC#N)C"
259481,"C1CN(CCN1C2=CC=CC=C2)S(=O)(=O)C3=CC=C(C=C3)Br"
24746819,"CC1=CC=C(C=C1)CNCCCSC2=NC(=CC(=N2)C)C.Cl"
6486352,"COCCCN1C(=O)C2=C(C=CS2)N(C1=O)CC3=CC(=CC=C3)F"
2997379,"CN1C=CC=C1CNCC(C2=CC=CC=C2)O.Cl"
371501,"C1CC2C(NC3=CC=CC=C3C2OC1)C4=CC=CC=C4"
745623,"C1=CC=C(C(=C1)NC2=NC(=O)C(S2)(CO)CO)Cl"
3170702,"COCCN(C1=NC(=CS1)C2=CC=C(C=C2)OC)C(=O)C3=CC=CC=C3F"
1448140,"CC1=CC(=NC(=C1C#N)N2CCN(CC2)C3=CC(=CC=C3)OC)C"
401582,"CC(=O)NC1=CC=C(C=C1)C2=NC3=C(O2)C=CC(=C3)Cl"
19661865,"C1CCN(C1)CCOC2=CC(=CC=C2)Cl.Cl"
2859927,"C1=CC2=C(C(=C1)S(=O)(=O)NC3=CC=C(C=C3)[N+](=O)[O-])N=CC=C2"
733834,"CC1=C(SC(=N1)NC(=O)CCC2=CC=CC=C2)C"
668903,"CCN(CC1=CC=CC=C1)C(=O)C2=CN=CC=C2"
24746824,"C1=CC=C2C(=C1)N=C(N2CC(=O)C3=C(C=C(C=C3)Cl)Cl)NCCCO.Cl"
1079427,"CC(C)(CO)NC1=NC(=NC(=N1)NCCC2=CC(=C(C=C2)OC)OC)Cl"
1569077,"CCCOC(=O)CN1C=NC2=C(C1=O)C(=CS2)C3=CC=C(C=C3)C"
2936285,"CC1=CC(=NC(=N1)SC2CC(=O)N(C2=O)C3=CC(=C(C=C3)OC)OC)C"
1080054,"CC1=NN(C(=O)C2=CC=CC=C12)CC(=O)N3CCN(CC3)C4=CC=CC=C4"
24746825,"C1CCN(CC1)CCOC(=O)C2=CC(=CC=C2)F.Cl"
668901,"COC1=CC=C(C=C1)CNC(=O)C2=CN=CC=C2"
684242,"CC1=NC(=C(C(=C1)COC)C#N)SCC2=CC=CC=C2"
708942,"C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=O)N2C4=CC=CC=C4O"
785316,"C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=CC=CC=C3F"
6483813,"CCCOC1=CC=C(C=C1)CN(C)C2=NC=NC(=N2)N"
2848830,"C1=CC=C2C(=C1)N=C(N2CC(=O)O)SCCOC3=CC=C(C=C3)Cl"
748294,"C1COCCN1S(=O)(=O)C2=CC=CC3=C2C=CC=C3[N+](=O)[O-]"
700555,"C1=CC=C(C=C1)CCN2C3=CC=CC=C3C4=NNC(=S)N=C42"
5344459,"COC1=CC=CC=C1N2CCN(CC2)NC=C3C=CC(=O)C=C3O"
734035,"CCOC1=CC=C(C=C1)N2C(=O)C(=C(C2=O)Cl)N3CCOCC3"
3227785,"CCOCCCNC(=O)CN1C=NC2=C(C1=O)C=NN2C3=CC(=C(C=C3)C)C"
6502308,"COCCCN1C(=O)C2=CC=CC=C2N(C1=O)CC3=CC=CC=C3"
1452773,"CCCC(=O)NC1=NC=C(C(=C1)C)NC(=O)C2=CC=CO2"
3220976,"CC(=O)NC1CCN(CC1)CC(=O)NC2=NC=CS2"
9593062,"CCCOC1=C(C=C(C=C1)C=NN2C(=NN=N2)N)OC"
752718,"CC(C)NC(=O)CN1C2=CC=CC3=C2C(=CC=C3)C1=O"
1928917,"CCC1=NC2=C(C3=C(S2)CCC3)C(=O)N1CCO"
777248,"CC1=CC(=CC=C1)NC2=CC(=O)N(C(=O)N2)C"
2214520,"CCC1=CC=C(O1)CCC(=O)NC2=CC=C(C=C2)Br"
1091792,"CCOC1=CC=C(C=C1)OCC2=CC=C(O2)C(=O)N(C)C3=CC=CC=C3"
892441,"CCN1C(=CC=N1)C(=O)NC2=CC=CC=C2OC"
5311778,"C1C(=O)N(C2=C(O1)C=CC(=C2)Cl)CC(=O)NC3=CC=CC=N3"
1438220,"CC1=CC=C(C=C1)C(=O)C2CCN(CC2)C(=S)NC3=CC=C(C=C3)OC"
24746848,"COC1=CC(=CC(=C1OC)OC)CN2CCC(CC2)CC3=CC=CC=C3.C(=O)(C(=O)O)O"
1119910,"CNC(=O)CN(CC1=CC=CC=C1)S(=O)(=O)C2=CC=C(C=C2)Cl"
1437819,"CC1=CC=C(C=C1)C(=O)N2CCC(CC2)C(=O)C3=CC=C(C=C3)Cl"
749443,"CN1C2=C(C(=O)NC1=O)N(C(=N2)SC)CC3=CC=C(C=C3)Cl"
3157345,"CCC(C)C1=CC=C(C=C1)NC(=O)C2=C(C=NN2CC)[N+](=O)[O-]"
6458036,"CCC1=CC2=C(N=C(N=C2S1)C)NC3=CC=C(C=C3)O.Cl"
6488607,"CC1=CC=C(C=C1)C2=CC=C(C(=O)N2CC(=O)N(C)C)C#N"
1093450,"CN1C2=C(C=C(C=C2)S(=O)(=O)NC3=CC=CC=C3C(=O)O)OC1=O"
1131209,"CC1=CC=C(C=C1)N(CC(=O)NCC2=CC=C(C=C2)Cl)S(=O)(=O)C"
975767,"CC1=CC(=NC=C1)NCC2=CC=CC=C2OC"
2179730,"C1C(=O)NC(=O)N(C1=O)C2=CC=C(C=C2)Cl"
3142341,"CCC1=CC=C(C=C1)NC2=NC(=O)CS2"
17366222,"COC1=CC(=CC(=C1O)OC)CN2CCN(CC2)C(=O)C3=CC=CC4=CC=CC=C43.C(=O)(C(=O)O)O"
3157649,"CC(C)N1CC(CC1=O)C(=O)NC2=CC(=C(C=C2)Cl)Cl"
1072992,"COC1=CC=CC=C1C(=O)NC2=CC(=CC=C2)NC(=O)C3=CC=CS3"
616398,"COC(=O)C1CC(=O)N(C1)C2=CC=C(C=C2)OCC3=CC=CC=C3Cl"
3142630,"CC1=CC=CC=C1N(CC(=O)NCCSCC2=CC=CC=C2)S(=O)(=O)C"
670270,"CC1=CC(=NO1)NC(=O)C2=C(C=C(C=C2)Cl)Cl"
3095679,"C1=CC=C(C=C1)NC2=C(C=CC3=NON=C32)[N+](=O)[O-]"
102777,"C1=CC=C(C=C1)COC(=O)NCCCC(C(=O)O)NC(=O)OCC2=CC=CC=C2"
747361,"CC1=CC(=NN1S(=O)(=O)C2=CC=CC(=C2)[N+](=O)[O-])C"
3135771,"CC1=C(C=CC(=C1)NC(=O)C2=CC=CC=C2)NC(=O)C3=CC=CC=C3Cl"
6485822,"CC(CN1C2=C(N=C1N3CCCC3)N(C(=O)N(C2=O)C)C)O"
3168525,"CC1=CC=C(C=C1)OCC2=NN=C(N2C3=CC=CC=C3)SC(C)C(=O)O"
1618187,"COC1=CC=CC=C1OP(=O)(NC2=CC=C(C=C2)Br)OC3=CC=CC=C3OC"
6491358,"CC1CCCN(C1)C(=O)CN2N=C(N=N2)C3=CC=C(C=C3)S(=O)(=O)C"
6504189,"C1=CC=C(C(=C1)CNC2=C(C(=O)NC3=CC=CC=C32)C=O)F"
1094124,"CC1=CSC(=N1)NC(=O)CC2=C(C=CC=C2Cl)F"
17385082,"CC1=CC=C(C=C1)CN2CCN(CC2)C(=O)C3=CC=CC4=CC=CC=C43.C(=O)(C(=O)O)O"
3150874,"CNC(=O)C(=O)NCCN1CCN(CC1)S(=O)(=O)C2=CC3=CC=CC=C3C=C2"
3092495,"CC1=CC=C(C=C1)NC(C2=CC=C(C=C2)Br)P(=O)(OC)OC"
1153571,"CCOC(=O)C1CCN(CC1)C(=O)CC2=CC=C(C=C2)C3=CC=CC=C3"
2052594,"CCN1C(=O)CSC1=NC2=CC=CC(=C2)C(=O)O"
929513,"CN1C=NC2=C1C=CC(=C2)NC(=O)C3=CC(=C(C(=C3)OC)OC)OC"
24746895,"CCOC1=CC=CC=C1NC(=O)CN2CCCCCC2.Cl"
875406,"CCOC1=CC=CC=C1N(CC(=O)N2CCCC2)S(=O)(=O)C"
24746899,"CCOC(=O)C1=CC=C(C=C1)NC(=O)N2C3CCCC2CC(C3)NC(=O)C"
669993,"CC(=O)C1=CC=C(C=C1)NC(=O)CC2=CC=CS2"
679778,"CCC1=CC=C(C=C1)OC(=O)CN2C(=O)C3=CC=CC=C3C2=O"
6498925,"CC(C)SC1=CC=CC=C1C(=O)NC2=CC3=C(C=C2)N(C(=O)N3C)C"
1463679,"CC1CCN(CC1)C(=O)CN2N=C(N=N2)C3=CC=C(C=C3)N"
3153497,"C1C(N(N=C1C2=CC=CC=C2)C(=O)CCC(=O)O)C3=CC4=C(C=C3)OCO4"
864838,"COC(=O)CSC1=NN=C(O1)COC2=CC3=CC=CC=C3C=C2"
24746907,"CC1(CC2=CC=CC=C2C(=N1)COC3=CC=CC=C3)C.Cl"
2861891,"CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N(C)C)[N+](=O)[O-]"
2854273,"CC1=C(C(=CC=C1)C)NC(=O)CC(C)C2=CC=CC=C2"
785544,"COC1=CC=CC(=C1)N2CCN(CC2)C(=S)NC3=CC=CC=C3"
6490447,"C1CN(CCN1C2=CC=CC=N2)C(=O)NC3=CNC4=C(C3=O)C=CC=C4Cl"
2863436,"CC1=C(C(NC(=O)N1C)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)OCC3=CC=CC=C3"
1107863,"CC1=CC=C(C=C1)N(CC(=O)NC2=CC=CC=C2C(=O)OC)S(=O)(=O)C"
